"","id","Advert.1","Advert.2","Advert.3","Advert.4","Training.condition","advert","version","PK","informed","PG_value","agree_value","trustworthy_value","believable_value","accurate_value","factual_value","recall_num","recall_correct","CSC","BBA","SFI","CBB","FF","TPM","VFP","AT","political_interest","reg_know","SM_use","SM_frequency_1","partyID","age","gender","education","Ethnicity.simplified","PK1_value","PK2_value","PK3_value","PK4_value","informed2_value","informed3_value","informed4_value","recall_name","useful_rank_1"
"3838",990,"0","1","1","0","0","advert.2","1",5,4,6,4,3,4,5,2,"1","incorrect","0","1","0","0","0","0","0","0",5,"There are no regulatory controls on any type of political advertising during UK elections","1 to 2 hours ","2-5 times a day","Reform UK",60,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",4,6,4,6,4,3,5,"Breaking Barriers Alliance",2
"3839",990,"0","1","1","0","0","advert.3","1",4,3.33333333333333,5,4,4,5,5,5,"1","incorrect","0","1","0","0","0","0","0","0",5,"There are no regulatory controls on any type of political advertising during UK elections","1 to 2 hours ","2-5 times a day","Reform UK",60,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,2,6,2,2,6,"Breaking Barriers Alliance",2
"3840",990,"0","1","1","0","0","advert.4","0",5.25,2.33333333333333,7,4,4,5,4,2,"1","incorrect","0","1","0","0","0","0","0","0",5,"There are no regulatory controls on any type of political advertising during UK elections","1 to 2 hours ","2-5 times a day","Reform UK",60,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,6,4,6,2,3,2,"Breaking Barriers Alliance",2
"3841",991,"0","1","1","0","0","advert.1","0",4.25,6,7,6,6,7,6,6,"2","correct","1","1","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","2-5 times a day","Labour",56,"Male","A-level, or equivalent","White",2,7,2,6,6,6,6,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
"3842",991,"0","1","1","0","0","advert.2","1",5.75,6.33333333333333,7,5,5,4,6,6,"2","correct","1","1","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","2-5 times a day","Labour",56,"Male","A-level, or equivalent","White",5,7,5,6,6,7,6,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
"3843",991,"0","1","1","0","0","advert.3","1",3.5,3.66666666666667,6,6,5,6,5,5,"2","correct","1","1","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","2-5 times a day","Labour",56,"Male","A-level, or equivalent","White",1,6,1,6,4,3,4,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
"3844",991,"0","1","1","0","0","advert.4","0",3.5,5.66666666666667,6,6,6,6,6,6,"2","correct","1","1","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","2-5 times a day","Labour",56,"Male","A-level, or equivalent","White",1,7,1,5,6,5,6,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
"3845",992,"1","0","1","0","0","advert.1","1",5,4.33333333333333,5,5,5,5,5,5,"2","correct","0","0","1","0","0","0","0","0",4,"Not sure",NA,"Once a day	","Labour",63,"Female","GCSE level, or equivalent","White",5,5,5,5,5,3,5,"Speak Freely Inc.",5
"3846",992,"1","0","1","0","0","advert.2","0",5,4.33333333333333,5,5,5,5,5,5,"2","correct","0","0","1","0","0","0","0","0",4,"Not sure",NA,"Once a day	","Labour",63,"Female","GCSE level, or equivalent","White",5,5,5,5,5,4,4,"Speak Freely Inc.",5
"3847",992,"1","0","1","0","0","advert.3","1",5,5,5,5,4,4,4,4,"2","correct","0","0","1","0","0","0","0","0",4,"Not sure",NA,"Once a day	","Labour",63,"Female","GCSE level, or equivalent","White",5,5,5,5,5,5,5,"Speak Freely Inc.",5
"3848",992,"1","0","1","0","0","advert.4","0",5,3.66666666666667,5,5,4,4,4,4,"2","correct","0","0","1","0","0","0","0","0",4,"Not sure",NA,"Once a day	","Labour",63,"Female","GCSE level, or equivalent","White",5,5,5,5,4,3,4,"Speak Freely Inc.",5
"3849",993,"0","1","1","0","0","advert.1","0",5,3.33333333333333,5,4,2,4,4,2,"0","incorrect","1","1","0","0","0","0","0","0",4,"Not sure","1 to 2 hours ","Never","Conservative",81,"Male","GCSE level, or equivalent","White",5,5,4,6,3,3,4,"Common Sense Collective,Breaking Barriers Alliance",2
"3850",993,"0","1","1","0","0","advert.2","1",5.5,3.66666666666667,5,4,4,5,4,2,"0","incorrect","1","1","0","0","0","0","0","0",4,"Not sure","1 to 2 hours ","Never","Conservative",81,"Male","GCSE level, or equivalent","White",5,6,5,6,4,3,4,"Common Sense Collective,Breaking Barriers Alliance",2
"3851",993,"0","1","1","0","0","advert.3","1",4.25,3.66666666666667,5,5,4,5,4,4,"0","incorrect","1","1","0","0","0","0","0","0",4,"Not sure","1 to 2 hours ","Never","Conservative",81,"Male","GCSE level, or equivalent","White",3,5,3,6,4,3,4,"Common Sense Collective,Breaking Barriers Alliance",2
"3852",993,"0","1","1","0","0","advert.4","0",4.25,3.33333333333333,5,4,3,4,3,2,"0","incorrect","1","1","0","0","0","0","0","0",4,"Not sure","1 to 2 hours ","Never","Conservative",81,"Male","GCSE level, or equivalent","White",3,6,3,5,3,4,3,"Common Sense Collective,Breaking Barriers Alliance",2
"3853",994,"1","0","1","0","0","advert.1","1",6,4,6,6,4,6,6,3,"Not sure","incorrect","1","0","1","1","0","0","0","0",5,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Once a week	","Labour",63,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",6,7,5,6,4,3,5,"Common Sense Collective,Speak Freely Inc.,Campaign for a better Britain",1
"3854",994,"1","0","1","0","0","advert.2","0",4.5,2,5,5,4,5,4,3,"Not sure","incorrect","1","0","1","1","0","0","0","0",5,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Once a week	","Labour",63,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",2,6,4,6,2,2,2,"Common Sense Collective,Speak Freely Inc.,Campaign for a better Britain",1
"3855",994,"1","0","1","0","0","advert.3","1",4.5,2,6,5,4,5,4,4,"Not sure","incorrect","1","0","1","1","0","0","0","0",5,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Once a week	","Labour",63,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",3,6,3,6,2,2,2,"Common Sense Collective,Speak Freely Inc.,Campaign for a better Britain",1
"3856",994,"1","0","1","0","0","advert.4","0",3.5,3,4,5,4,4,4,2,"Not sure","incorrect","1","0","1","1","0","0","0","0",5,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Once a week	","Labour",63,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",2,6,2,4,3,3,3,"Common Sense Collective,Speak Freely Inc.,Campaign for a better Britain",1
"3857",995,"1","0","0","1","0","advert.1","1",6.25,3.33333333333333,7,6,5,6,5,4,"2","correct","1","1","0","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Never","Labour",52,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",7,7,6,5,4,3,3,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
"3858",995,"1","0","0","1","0","advert.2","0",3.75,2.66666666666667,6,6,4,4,5,4,"2","correct","1","1","0","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Never","Labour",52,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",2,6,1,6,2,3,3,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
"3859",995,"1","0","0","1","0","advert.3","0",3.75,6,6,6,6,6,6,6,"2","correct","1","1","0","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Never","Labour",52,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",1,6,1,7,6,6,6,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
"3860",995,"1","0","0","1","0","advert.4","1",3.75,2,7,6,5,6,5,3,"2","correct","1","1","0","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Never","Labour",52,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",1,7,1,6,2,2,2,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
"3861",996,"1","0","1","0","1","advert.1","1",3.25,6,6,3,5,5,5,4,"1","incorrect","0","0","1","0","0","0","0","0",3,"Not sure","1/2 hour to 1 hour ","Once every couple of days	","I do not identify with any political party",51,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,3,2,6,6,6,6,"Speak Freely Inc.",4
"3862",996,"1","0","1","0","1","advert.2","0",5.75,2.33333333333333,5,3,2,3,3,3,"1","incorrect","0","0","1","0","0","0","0","0",3,"Not sure","1/2 hour to 1 hour ","Once every couple of days	","I do not identify with any political party",51,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",6,6,5,6,3,2,2,"Speak Freely Inc.",4
"3863",996,"1","0","1","0","1","advert.3","1",4,2,5,3,2,3,3,5,"1","incorrect","0","0","1","0","0","0","0","0",3,"Not sure","1/2 hour to 1 hour ","Once every couple of days	","I do not identify with any political party",51,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,2,6,2,2,2,"Speak Freely Inc.",4
"3864",996,"1","0","1","0","1","advert.4","0",3.5,6,6,6,4,7,6,3,"1","incorrect","0","0","1","0","0","0","0","0",3,"Not sure","1/2 hour to 1 hour ","Once every couple of days	","I do not identify with any political party",51,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,7,1,5,6,6,6,"Speak Freely Inc.",4
"3865",997,"1","0","0","1","1","advert.1","1",4.5,2.33333333333333,7,3,4,3,3,2,"0","incorrect","1","0","0","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Never","Sinn Féin",53,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,7,2,7,2,3,2,"Common Sense Collective,Campaign for a better Britain",6
"3866",997,"1","0","0","1","1","advert.2","0",4.25,2,7,5,5,5,5,3,"0","incorrect","1","0","0","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Never","Sinn Féin",53,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,2,7,2,2,2,"Common Sense Collective,Campaign for a better Britain",6
"3867",997,"1","0","0","1","1","advert.3","0",4.25,1,6,5,4,6,5,3,"0","incorrect","1","0","0","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Never","Sinn Féin",53,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,2,7,1,1,1,"Common Sense Collective,Campaign for a better Britain",6
"3868",997,"1","0","0","1","1","advert.4","1",4,2,6,5,4,5,5,2,"0","incorrect","1","0","0","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","Never","Sinn Féin",53,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,2,6,2,2,2,"Common Sense Collective,Campaign for a better Britain",6
"3869",998,"1","0","0","1","1","advert.1","1",5.5,3,6,5,4,4,5,3,"Not sure","incorrect","0","0","0","1","0","1","0","0",2,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once a day	","I do not identify with any political party",52,"Male","A-level, or equivalent","White",5,6,5,6,3,2,4,"The People’s movement,Campaign for a better Britain",5
"3870",998,"1","0","0","1","1","advert.2","0",5.5,4.33333333333333,6,4,4,4,4,3,"Not sure","incorrect","0","0","0","1","0","1","0","0",2,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once a day	","I do not identify with any political party",52,"Male","A-level, or equivalent","White",5,6,5,6,5,3,5,"The People’s movement,Campaign for a better Britain",5
"3871",998,"1","0","0","1","1","advert.3","0",5.25,3.66666666666667,4,4,4,5,5,4,"Not sure","incorrect","0","0","0","1","0","1","0","0",2,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once a day	","I do not identify with any political party",52,"Male","A-level, or equivalent","White",6,5,6,4,4,3,4,"The People’s movement,Campaign for a better Britain",5
"3872",998,"1","0","0","1","1","advert.4","1",3.25,3.33333333333333,4,6,5,6,5,5,"Not sure","incorrect","0","0","0","1","0","1","0","0",2,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once a day	","I do not identify with any political party",52,"Male","A-level, or equivalent","White",2,5,2,4,3,3,4,"The People’s movement,Campaign for a better Britain",5
