"id","Advert.1","Advert.2","Advert.3","Advert.4","Training.condition","advert","version","PK_advert","credibility","informed","agree_value","recall_num","recall_correct","CSC","BBA","SFI","CBB","FF","TPM","VFP","AT","political_interest","reg_know","SM_use","SM_frequency_1","partyID","age","gender","education","Ethnicity.simplified","PK1_value","PK2_value","PK3_value","PK4_value","PG_value","informed2_value","informed3_value","informed4_value","trustworthy_value","accurate_value","believable_value","factual_value","PK","recall_name","useful_rank_1"
1237,"1","0","1","0","0","advert.4","0",3,4,4,4,"0","incorrect","0","0","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","Labour",57,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","Asian",4,5,2,5,4,5,3,4,4,4,4,4,4,"Campaign for a better Britain",2
1238,"1","0","1","0","1","advert.1","1",3.5,3,5.66666666666667,3,"3","incorrect","1","1","0","1","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once every couple of days	","Reform UK",33,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,7,4,7,7,5,6,6,3,3,4,2,5.25,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
1238,"1","0","1","0","1","advert.2","0",3,3.75,5.66666666666667,4,"3","incorrect","1","1","0","1","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once every couple of days	","Reform UK",33,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,6,3,7,6,6,5,6,4,4,4,3,4.75,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
1238,"1","0","1","0","1","advert.3","1",2.5,3.5,6,3,"3","incorrect","1","1","0","1","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once every couple of days	","Reform UK",33,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,5,2,3,5,6,6,6,4,4,4,2,3.25,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
1238,"1","0","1","0","1","advert.4","0",4.5,3.5,6,3,"3","incorrect","1","1","0","1","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","Once every couple of days	","Reform UK",33,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,5,4,5,5,6,6,6,4,3,4,3,4.75,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",1
1239,"1","0","1","0","1","advert.1","1",6.5,4.25,5.66666666666667,4,"1","incorrect","1","1","0","0","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","More than five times a day	","I do not identify with any political party",32,"Female","Postgraduate (e.g. M.Sc, Ph.D)","Asian",6,5,7,4,7,6,6,5,3,5,5,4,5.5,"Common Sense Collective,Breaking Barriers Alliance",1
1239,"1","0","1","0","1","advert.2","0",2,3.25,2,4,"1","incorrect","1","1","0","0","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","More than five times a day	","I do not identify with any political party",32,"Female","Postgraduate (e.g. M.Sc, Ph.D)","Asian",2,6,2,6,6,2,2,2,4,4,4,1,4,"Common Sense Collective,Breaking Barriers Alliance",1
1239,"1","0","1","0","1","advert.3","1",2,6.25,6,6,"1","incorrect","1","1","0","0","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","More than five times a day	","I do not identify with any political party",32,"Female","Postgraduate (e.g. M.Sc, Ph.D)","Asian",2,7,2,6,2,6,6,6,6,6,7,6,4.25,"Common Sense Collective,Breaking Barriers Alliance",1
1239,"1","0","1","0","1","advert.4","0",2,5.25,2,6,"1","incorrect","1","1","0","0","0","0","0","0",3,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","More than five times a day	","I do not identify with any political party",32,"Female","Postgraduate (e.g. M.Sc, Ph.D)","Asian",2,6,2,5,6,2,2,2,4,5,6,6,3.75,"Common Sense Collective,Breaking Barriers Alliance",1
1240,"0","1","1","0","1","advert.1","0",5,4.75,6.33333333333333,6,"3","incorrect","1","1","0","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","2-5 times a day","Green Party",27,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,6,5,6,7,6,6,7,4,6,6,3,5.5,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",4
1240,"0","1","1","0","1","advert.2","1",2.5,6.5,7,7,"3","incorrect","1","1","0","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","2-5 times a day","Green Party",27,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,7,2,7,7,7,7,7,6,7,7,6,4.75,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",4
1240,"0","1","1","0","1","advert.3","1",3.5,5.75,6.66666666666667,7,"3","incorrect","1","1","0","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","2-5 times a day","Green Party",27,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,7,2,7,5,7,6,7,5,6,6,6,5.25,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",4
1240,"0","1","1","0","1","advert.4","0",3,4.25,1.66666666666667,5,"3","incorrect","1","1","0","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","2-5 times a day","Green Party",27,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,7,3,7,7,2,1,2,4,4,5,4,5,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",4
1241,"0","1","1","0","0","advert.1","0",3,1.5,7,6,"1","incorrect","0","0","0","1","0","0","0","0",4,"There are no regulatory controls on any type of political advertising during UK elections","1/2 hour to 1 hour ","Once a day	","Labour",25,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",3,7,3,7,7,7,7,7,1,3,1,1,5,"Campaign for a better Britain",1
1241,"0","1","1","0","0","advert.2","1",1,4.5,7,7,"1","incorrect","0","0","0","1","0","0","0","0",4,"There are no regulatory controls on any type of political advertising during UK elections","1/2 hour to 1 hour ","Once a day	","Labour",25,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",1,7,1,7,6,7,7,7,4,5,4,5,4,"Campaign for a better Britain",1
1241,"0","1","1","0","0","advert.3","1",1,6.25,7,7,"1","incorrect","0","0","0","1","0","0","0","0",4,"There are no regulatory controls on any type of political advertising during UK elections","1/2 hour to 1 hour ","Once a day	","Labour",25,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",1,1,1,1,5,7,7,7,5,7,7,6,1,"Campaign for a better Britain",1
1241,"0","1","1","0","0","advert.4","0",1.5,3,3,4,"1","incorrect","0","0","0","1","0","0","0","0",4,"There are no regulatory controls on any type of political advertising during UK elections","1/2 hour to 1 hour ","Once a day	","Labour",25,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",2,1,1,5,6,4,2,3,4,2,4,2,2.25,"Campaign for a better Britain",1
1242,"0","1","1","0","0","advert.1","0",4.5,1.25,6.33333333333333,2,"2","correct","1","1","0","0","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Never","Conservative",61,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",7,7,2,7,7,7,6,6,1,1,2,1,5.75,"Common Sense Collective,Breaking Barriers Alliance",1
1242,"0","1","1","0","0","advert.2","1",4,2.25,3.33333333333333,3,"2","correct","1","1","0","0","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Never","Conservative",61,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",6,6,2,6,6,4,2,4,3,2,3,1,5,"Common Sense Collective,Breaking Barriers Alliance",1
1242,"0","1","1","0","0","advert.3","1",4,4.75,4.33333333333333,5,"2","correct","1","1","0","0","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Never","Conservative",61,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",6,7,2,7,6,4,4,5,4,4,5,6,5.5,"Common Sense Collective,Breaking Barriers Alliance",1
1242,"0","1","1","0","0","advert.4","0",2,2.25,6,2,"2","correct","1","1","0","0","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Never","Conservative",61,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",2,7,2,6,6,6,6,6,4,2,2,1,4.25,"Common Sense Collective,Breaking Barriers Alliance",1
1243,"0","1","1","0","0","advert.1","0",5.5,2.5,1.66666666666667,5,"1","incorrect","0","0","0","1","0","0","0","0",3,"There are no regulatory controls on any type of political advertising during UK elections","1 to 2 hours ","Once a day	","Labour",76,"Male","No formal qualifications","White",4,7,7,6,7,2,2,1,3,1,5,1,6,"Campaign for a better Britain",2
1243,"0","1","1","0","0","advert.2","1",7,2.75,2.33333333333333,4,"1","incorrect","0","0","0","1","0","0","0","0",3,"There are no regulatory controls on any type of political advertising during UK elections","1 to 2 hours ","Once a day	","Labour",76,"Male","No formal qualifications","White",7,7,7,7,6,2,2,3,1,4,3,3,7,"Campaign for a better Britain",2
1243,"0","1","1","0","0","advert.3","1",4,6,1.66666666666667,7,"1","incorrect","0","0","0","1","0","0","0","0",3,"There are no regulatory controls on any type of political advertising during UK elections","1 to 2 hours ","Once a day	","Labour",76,"Male","No formal qualifications","White",5,6,3,7,6,2,2,1,6,6,5,7,5.25,"Campaign for a better Britain",2
1243,"0","1","1","0","0","advert.4","0",4,4,3,6,"1","incorrect","0","0","0","1","0","0","0","0",3,"There are no regulatory controls on any type of political advertising during UK elections","1 to 2 hours ","Once a day	","Labour",76,"Male","No formal qualifications","White",4,6,4,3,5,4,1,4,4,4,4,4,4.25,"Campaign for a better Britain",2
1244,"1","0","0","1","0","advert.1","1",4.5,2.5,6.66666666666667,3,"3","incorrect","1","1","0","0","0","0","0","0",3,"Not sure","1/2 hour to 1 hour ","Never","Conservative",73,"Male","GCSE level, or equivalent","White",4,6,5,6,7,6,7,7,2,4,3,1,5.25,"Common Sense Collective,Breaking Barriers Alliance",4
1244,"1","0","0","1","0","advert.2","0",2.5,3.75,6.33333333333333,3,"3","incorrect","1","1","0","0","0","0","0","0",3,"Not sure","1/2 hour to 1 hour ","Never","Conservative",73,"Male","GCSE level, or equivalent","White",2,6,3,5,6,6,6,7,4,3,5,3,4,"Common Sense Collective,Breaking Barriers Alliance",4
1244,"1","0","0","1","0","advert.3","0",1.5,1.75,4.33333333333333,1,"3","incorrect","1","1","0","0","0","0","0","0",3,"Not sure","1/2 hour to 1 hour ","Never","Conservative",73,"Male","GCSE level, or equivalent","White",2,7,1,6,5,5,5,3,1,2,3,1,4,"Common Sense Collective,Breaking Barriers Alliance",4
1244,"1","0","0","1","0","advert.4","1",1.5,4,6.66666666666667,3,"3","incorrect","1","1","0","0","0","0","0","0",3,"Not sure","1/2 hour to 1 hour ","Never","Conservative",73,"Male","GCSE level, or equivalent","White",2,7,1,3,7,6,7,7,5,4,5,2,3.25,"Common Sense Collective,Breaking Barriers Alliance",4
1245,"0","1","0","1","1","advert.1","0",4.5,3,3.33333333333333,4,"1","incorrect","1","1","0","1","0","0","0","0",1,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","Once every couple of days	","Labour",25,"Female","GCSE level, or equivalent","Asian",4,6,5,7,6,4,3,3,3,4,3,2,5.5,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",3
1245,"0","1","0","1","1","advert.2","1",4.5,3.75,3.33333333333333,4,"1","incorrect","1","1","0","1","0","0","0","0",1,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","Once every couple of days	","Labour",25,"Female","GCSE level, or equivalent","Asian",6,5,3,7,4,4,1,5,4,4,5,2,5.25,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",3
1245,"0","1","0","1","1","advert.3","0",3.5,5,3.66666666666667,5,"1","incorrect","1","1","0","1","0","0","0","0",1,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","Once every couple of days	","Labour",25,"Female","GCSE level, or equivalent","Asian",3,5,4,5,3,4,3,4,6,5,5,4,4.25,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",3
1245,"0","1","0","1","1","advert.4","1",3,4.25,5,4,"1","incorrect","1","1","0","1","0","0","0","0",1,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","Once every couple of days	","Labour",25,"Female","GCSE level, or equivalent","Asian",3,6,3,5,4,5,5,5,5,4,5,3,4.25,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",3
